id,teamId,nameAndSubstatValue,statValue,rank,type,statFormat,substatFormat
1055316,8657,"{'name': 'Anis Ben Slimane', 'substatValue': 0}",5.96,221,players,fraction,number
1076756,10203,"{'name': 'Brennan Johnson', 'substatValue': 0}",5.96,222,players,fraction,number
1096353,8456,"{'name': 'Cole Palmer', 'substatValue': 0}",5.95,223,players,fraction,number
356406,10252,"{'name': 'John McGinn', 'substatValue': 0}",5.95,224,players,fraction,number
803343,9937,"{'name': 'Mads Roerslev', 'substatValue': 0}",5.95,225,players,fraction,number
540963,8191,"{'name': 'Sander Berge', 'substatValue': 0}",5.93,226,players,fraction,number
304455,10204,"{'name': 'Joel Veltman', 'substatValue': 0}",5.91,227,players,fraction,number
471271,8346,"{'name': ""Amari'i Bell"", 'substatValue': 0}",5.89,228,players,fraction,number
959407,8678,"{'name': 'James Hill', 'substatValue': 0}",5.89,229,players,fraction,number
303919,8668,"{'name': 'Jordan Pickford', 'substatValue': 0}",5.88,230,players,fraction,number
484878,8191,"{'name': 'Connor Roberts', 'substatValue': 0}",5.87,231,players,fraction,number
469202,8678,"{'name': 'Kieffer Moore', 'substatValue': 0}",5.85,232,players,fraction,number
789578,8191,"{'name': ""Dara O'Shea"", 'substatValue': 0}",5.77,233,players,fraction,number
131408,8346,"{'name': 'Thomas Kaminski', 'substatValue': 0}",5.77,234,players,fraction,number
765693,10203,"{'name': 'Orel Mangala', 'substatValue': 0}",5.75,235,players,fraction,number
1231770,8657,"{'name': 'Bénie Traoré', 'substatValue': 0}",5.71,236,players,fraction,number
536457,8191,"{'name': 'Manuel Benson', 'substatValue': 0}",5.66,237,players,fraction,number
210111,10252,"{'name': 'Lucas Digne', 'substatValue': 0}",5.65,238,players,fraction,number
905498,8191,"{'name': 'Vitinho', 'substatValue': 0}",5.61,239,players,fraction,number
1279764,8191,"{'name': 'Ameen Al Dakhil', 'substatValue': 0}",5.60,240,players,fraction,number
671331,10252,"{'name': 'Leon Bailey', 'substatValue': 0}",5.49,241,players,fraction,number
729731,10252,"{'name': 'Matty Cash', 'substatValue': 0}",5.34,242,players,fraction,number
1069536,8191,"{'name': 'Anass Zaroury', 'substatValue': 0}",5.25,243,players,fraction,number
498532,8346,"{'name': 'Pelly-Ruddock Mpanzu', 'substatValue': 0}",5.20,244,players,fraction,number
816325,10252,"{'name': 'Boubacar Kamara', 'substatValue': 0}",4.97,245,players,fraction,number
1258092,8657,"{'name': 'William Osula', 'substatValue': 0}",4.94,246,players,fraction,number
787350,10252,"{'name': 'Douglas Luiz', 'substatValue': 0}",4.89,247,players,fraction,number
710159,10252,"{'name': 'Ezri Konsa', 'substatValue': 0}",4.74,248,players,fraction,number
